2019-07-16 06:53:30,1563252810,4402418,58698906.7,2285.7
2019-07-16 06:53:52,1563252832,4402419,58698920.0,2181.8
2019-07-16 06:54:14,1563252854,4402420,58698933.3,2181.8
2019-07-16 06:54:36,1563252876,4402421,58698946.7,2181.8
2019-07-16 06:54:59,1563252899,4402422,58698960.0,2087.0
2019-07-16 06:55:21,1563252921,4402423,58698973.3,2181.8
2019-07-16 06:58:38,1563253118,4402424,58698986.7,243.7
2019-07-16 07:02:01,1563253321,4402425,58699000.0,236.5
2019-07-16 07:06:18,1563253578,4402426,58699013.3,186.8
2019-07-16 07:11:21,1563253881,4402427,58699026.7,158.4
2019-07-16 07:16:24,1563254184,4402428,58699040.0,158.4
2019-07-16 07:20:54,1563254454,4402429,58699053.3,177.8
2019-07-16 07:24:16,1563254656,4402430,58699066.7,237.6
2019-07-16 07:27:34,1563254854,4402431,58699080.0,242.4
2019-07-16 07:32:16,1563255136,4402432,58699093.3,170.2
2019-07-16 07:36:58,1563255418,4402433,58699106.7,170.2
2019-07-16 07:41:42,1563255702,4402434,58699120.0,169.0
2019-07-16 07:45:40,1563255940,4402435,58699133.3,201.7
2019-07-16 07:48:52,1563256132,4402436,58699146.7,250.0
2019-07-16 07:51:57,1563256317,4402437,58699160.0,259.5
2019-07-16 07:54:53,1563256493,4402438,58699173.3,272.7
2019-07-16 07:57:47,1563256667,4402439,58699186.7,275.9
2019-07-16 08:00:55,1563256855,4402440,58699200.0,255.3
2019-07-16 08:04:04,1563257044,4402441,58699213.3,254.0
2019-07-16 08:07:15,1563257235,4402442,58699226.7,251.3
2019-07-16 08:09:56,1563257396,4402443,58699240.0,298.1
2019-07-16 08:12:23,1563257543,4402444,58699253.3,326.5
2019-07-16 08:14:50,1563257690,4402445,58699266.7,326.5
2019-07-16 08:17:36,1563257856,4402446,58699280.0,289.2
2019-07-16 08:20:47,1563258047,4402447,58699293.3,251.3
2019-07-16 08:22:17,1563258137,4402448,58699306.7,533.3
2019-07-16 08:22:39,1563258159,4402449,58699320.0,2181.8
2019-07-16 08:23:00,1563258180,4402450,58699333.3,2285.7
2019-07-16 08:23:22,1563258202,4402451,58699346.7,2181.8
2019-07-16 08:24:50,1563258290,4402452,58699360.0,545.5
2019-07-16 08:28:08,1563258488,4402453,58699373.3,242.4
2019-07-16 08:31:03,1563258663,4402454,58699386.7,274.3
2019-07-16 08:31:32,1563258692,4402455,58699400.0,1655.2
2019-07-16 08:31:50,1563258710,4402456,58699413.3,2666.7
2019-07-16 08:32:04,1563258724,4402457,58699426.7,3428.6
2019-07-16 08:32:23,1563258743,4402458,58699440.0,2526.3
2019-07-16 08:34:42,1563258882,4402459,58699453.3,345.3
2019-07-16 08:36:01,1563258961,4402460,58699466.7,607.6
2019-07-16 08:38:10,1563259090,4402461,58699480.0,372.1
2019-07-16 08:38:35,1563259115,4402462,58699493.3,1920.0
2019-07-16 08:39:01,1563259141,4402463,58699506.7,1846.2
2019-07-16 08:39:26,1563259166,4402464,58699520.0,1920.0
2019-07-16 08:39:53,1563259193,4402465,58699533.3,1777.8
2019-07-16 08:40:19,1563259219,4402466,58699546.7,1846.2
2019-07-16 08:41:09,1563259269,4402467,58699560.0,960.0
2019-07-16 08:41:59,1563259319,4402468,58699573.3,960.0
2019-07-16 08:45:09,1563259509,4402469,58699586.7,252.6
2019-07-16 08:49:38,1563259778,4402470,58699600.0,178.4
2019-07-16 08:54:08,1563260048,4402471,58699613.3,177.8
2019-07-16 08:57:47,1563260267,4402472,58699626.7,219.2
2019-07-16 08:59:34,1563260374,4402473,58699640.0,448.6
2019-07-16 08:59:56,1563260396,4402474,58699653.3,2181.8
2019-07-16 09:00:17,1563260417,4402475,58699666.7,2285.7
2019-07-16 09:00:39,1563260439,4402476,58699680.0,2181.8
2019-07-16 09:01:01,1563260461,4402477,58699693.3,2181.8
2019-07-16 09:01:46,1563260506,4402478,58699706.7,1066.7
2019-07-16 09:05:19,1563260719,4402479,58699720.0,225.4
2019-07-16 09:09:51,1563260991,4402480,58699733.3,176.5
2019-07-16 09:14:23,1563261263,4402481,58699746.7,176.5
2019-07-16 09:18:56,1563261536,4402482,58699760.0,175.8
2019-07-16 09:22:22,1563261742,4402483,58699773.3,233.0
2019-07-16 09:25:30,1563261930,4402484,58699786.7,255.3
2019-07-16 09:28:57,1563262137,4402485,58699800.0,231.9
2019-07-16 09:33:29,1563262409,4402486,58699813.3,176.5
2019-07-16 09:37:29,1563262649,4402487,58699826.7,200.0
2019-07-16 09:37:51,1563262671,4402488,58699840.0,2181.8
2019-07-16 09:38:13,1563262693,4402489,58699853.3,2181.8
2019-07-16 09:38:41,1563262721,4402490,58699866.7,1714.3
2019-07-16 09:43:26,1563263006,4402491,58699880.0,168.4
2019-07-16 09:46:54,1563263214,4402492,58699893.3,230.8
2019-07-16 09:49:29,1563263369,4402493,58699906.7,309.7
2019-07-16 09:51:51,1563263511,4402494,58699920.0,338.0
2019-07-16 09:54:51,1563263691,4402495,58699933.3,266.7
2019-07-16 09:57:58,1563263878,4402496,58699946.7,256.7
2019-07-16 10:01:08,1563264068,4402497,58699960.0,252.6
2019-07-16 10:04:20,1563264260,4402498,58699973.3,250.0
2019-07-16 10:07:33,1563264453,4402499,58699986.7,248.7
2019-07-16 10:10:14,1563264614,4402500,58700000.0,298.1
2019-07-16 10:12:42,1563264762,4402501,58700013.3,324.3
2019-07-16 10:15:13,1563264913,4402502,58700026.7,317.9
2019-07-16 10:18:07,1563265087,4402503,58700040.0,275.9
2019-07-16 10:21:28,1563265288,4402504,58700053.3,238.8
2019-07-16 10:24:49,1563265489,4402505,58700066.7,238.8
2019-07-16 10:28:12,1563265692,4402506,58700080.0,236.5
2019-07-16 10:31:43,1563265903,4402507,58700093.3,227.5
2019-07-16 10:34:01,1563266041,4402508,58700106.7,347.8
2019-07-16 10:36:06,1563266166,4402509,58700120.0,384.0
2019-07-16 10:38:53,1563266333,4402510,58700133.3,287.4
2019-07-16 10:43:23,1563266603,4402511,58700146.7,177.8
2019-07-16 10:48:53,1563266933,4402512,58700160.0,145.5
2019-07-16 10:54:23,1563267263,4402513,58700173.3,145.5
2019-07-16 10:58:54,1563267534,4402514,58700186.7,177.1
2019-07-16 11:02:28,1563267748,4402515,58700200.0,224.3
2019-07-16 11:06:36,1563267996,4402516,58700213.3,193.5
2019-07-16 11:12:07,1563268327,4402517,58700226.7,145.0
2019-07-16 11:17:39,1563268659,4402518,58700240.0,144.6
2019-07-16 11:22:33,1563268953,4402519,58700253.3,163.3
2019-07-16 11:26:07,1563269167,4402520,58700266.7,224.3
2019-07-16 11:29:58,1563269398,4402521,58700280.0,207.8
2019-07-16 11:35:31,1563269731,4402522,58700293.3,144.1
2019-07-16 11:41:05,1563270065,4402523,58700306.7,143.7
2019-07-16 11:46:19,1563270379,4402524,58700320.0,152.9
2019-07-16 11:49:53,1563270593,4402525,58700333.3,224.3
2019-07-16 11:53:32,1563270812,4402526,58700346.7,219.2
2019-07-16 11:59:07,1563271147,4402527,58700360.0,143.3
2019-07-16 12:00:58,1563271258,4402528,58700373.3,432.4
2019-07-16 12:01:21,1563271281,4402529,58700386.7,2087.0
2019-07-16 12:01:44,1563271304,4402530,58700400.0,2087.0
2019-07-16 12:02:06,1563271326,4402531,58700413.3,2181.8
2019-07-16 12:02:55,1563271375,4402532,58700426.7,979.6
2019-07-16 12:06:18,1563271578,4402533,58700440.0,236.5
2019-07-16 12:09:40,1563271780,4402534,58700453.3,237.6
2019-07-16 12:12:12,1563271932,4402535,58700466.7,315.8
2019-07-16 12:14:43,1563272083,4402536,58700480.0,317.9
2019-07-16 12:15:04,1563272104,4402537,58700493.3,2285.7
2019-07-16 12:15:25,1563272125,4402538,58700506.7,2285.7
2019-07-16 12:16:19,1563272179,4402539,58700520.0,888.9
2019-07-16 12:19:15,1563272355,4402540,58700533.3,272.7
2019-07-16 12:22:47,1563272567,4402541,58700546.7,226.4
2019-07-16 12:26:21,1563272781,4402542,58700560.0,224.3
2019-07-16 12:29:58,1563272998,4402543,58700573.3,221.2
2019-07-16 12:33:36,1563273216,4402544,58700586.7,220.2
2019-07-16 12:36:17,1563273377,4402545,58700600.0,298.1
2019-07-16 12:38:59,1563273539,4402546,58700613.3,296.3
2019-07-16 12:41:43,1563273703,4402547,58700626.7,292.7
2019-07-16 12:45:06,1563273906,4402548,58700640.0,236.5
2019-07-16 12:45:28,1563273928,4402549,58700653.3,2181.8
2019-07-16 12:45:50,1563273950,4402550,58700666.7,2181.8
2019-07-16 12:46:12,1563273972,4402551,58700680.0,2181.8
2019-07-16 12:47:17,1563274037,4402552,58700693.3,738.5
2019-07-16 12:51:00,1563274260,4402553,58700706.7,215.2
2019-07-16 12:54:43,1563274483,4402554,58700720.0,215.2
2019-07-16 12:55:29,1563274529,4402555,58700733.3,1043.5
